13.6	6.09655406955*10^(-6)
13.7	5.81726589137*10^(-6)
13.8	5.55245799206*10^(-6)
13.9	5.30129994723*10^(-6)
14.	5.06301302241*10^(-6)
14.1	4.83686673495*10^(-6)
14.2	4.62217565724*10^(-6)
14.3	4.41829644346*10^(-6)
14.4	4.2246250636*10^(-6)
14.5	4.04059422963*10^(-6)
14.6	3.86567099988*10^(-6)
14.7	3.6993545486*10^(-6)
14.8	3.54117408901*10^(-6)
14.9	3.3906869385*10^(-6)
15.	3.24747671604*10^(-6)
15.1	3.11115166207*10^(-6)
15.2	2.98134307242*10^(-6)
15.3	2.85770383786*10^(-6)
15.4	2.73990708205*10^(-6)
15.5	2.62764489069*10^(-6)
15.6	2.52062712563*10^(-6)
15.7	2.41858031787*10^(-6)
15.8	2.321246634*10^(-6)
15.9	2.2283829108*10^(-6)
16.	2.13975975351*10^(-6)
16.1	2.05516069308*10^(-6)
16.2	1.97438139853*10^(-6)
16.3	1.8972289405*10^(-6)
16.4	1.82352110255*10^(-6)
16.5	1.75308573691*10^(-6)
16.6	1.6857601616*10^(-6)
16.7	1.62139059624*10^(-6)
16.8	1.55983163378*10^(-6)
16.9	1.50094574584*10^(-6)
17.	1.44460281931*10^(-6)
17.1	1.39067972218*10^(-6)
17.2	1.33905989664*10^(-6)
17.3	1.28963297758*10^(-6)
17.4	1.24229443488*10^(-6)
17.5	1.19694523787*10^(-6)
17.6	1.15349154052*10^(-6)
17.7	1.11184438596*10^(-6)
17.8	1.07191942917*10^(-6)
17.9	1.03363667651*10^(-6)
18.	9.96920241127*10^(-7)
18.1	9.6169811314*10^(-7)
18.2	9.27901943665*10^(-7)
18.3	8.95466841816*10^(-7)
18.4	8.64331183817*10^(-7)
18.5	8.34436433488*10^(-7)
18.6	8.05726973353*10^(-7)
18.7	7.78149945718*10^(-7)
18.8	7.51655103091*10^(-7)
18.9	7.26194667342*10^(-7)
19.	7.01723197079*10^(-7)
19.1	6.7819746271*10^(-7)
19.2	6.55576328728*10^(-7)
19.3	6.3382064276*10^(-7)
19.4	6.12893130978*10^(-7)
19.5	5.92758299472*10^(-7)
19.6	5.73382341224*10^(-7)
19.7	5.54733048343*10^(-7)
19.8	5.36779729242*10^(-7)
19.9	5.19493130459*10^(-7)
20.	5.02845362845*10^(-7)
